   52  115     -82360.000
   53  115     -76400.000
   54  115     -68670.000
   55  115     -59650.000
   46  116     -80140.000
   47  116     -82760.000
   48  116     -88720.000
   49  116     -88252.000
   50  116     -91526.000
   51  116     -86819.000
   52  116     -85290.000
   53  116     -77550.000
   54  116     -73050.000
   55  116     -62290.000
   47  117     -82250.000
   48  117     -86416.000
   49  117     -88945.000
   50  117     -90399.000
   51  117     -88644.000
   52  117     -85110.000
   53  117     -80600.000
   54  117     -74200.000
   55  117     -66260.000
   56  117     -57160.000
   47  118     -79580.000
   48  118     -86709.000
   49  118     -87232.000
   50  118     -91654.000
   51  118     -87998.000
   52  118     -87653.000
   53  118     -81050.000
   54  118     -77950.000
   55  118     -68270.000
   56  118     -62350.000
   47  119     -78590.000
   48  119     -83940.000
   49  119     -87733.000
   50  119     -90068.000
   51  119     -89475.000
   52  119     -87182.000
   53  119     -83780.000
   54  119     -78750.000
   55  119     -72240.000
   56  119     -64460.000
   47  120     -75770.000
   48  120     -83973.000
   49  120     -85800.000
   50  120     -91103.000
   51  120     -88423.000
   52  120     -89386.000
   53  120     -83771.000
   54  120     -81810.000
   55  120     -73820.000
   56  120     -69020.000
   47  121     -74550.000
   48  121     -80950.000
   49  121     -85841.000
   50  121     -89203.000
   51  121     -89591.000
   52  121     -88551.000
   53  121     -86270.000
   54  121     -82510.000
   55  121     -77110.000
   56  121     -70420.000
   48  122     -80580.000
   49  122     -83580.000
   50  122     -89946.000
   51  122     -88327.000
   52  122     -90307.000
   53  122     -86073.000
   54  122     -85050.000
   55  122     -78140.000
   56  122     -74540.000
   48  123     -77520.000
   49  123     -83420.000
   50  123     -87820.000
   51  123     -89223.000
   52  123     -89171.000
   53  123     -87937.000
   54  123     -85258.000
   55  123     -81070.000
   56  123     -75560.000
   49  124     -81060.000
   50  124     -88237.000
   51  124     -87619.000
   52  124     -90525.000
   53  124     -87368.000
   54  124     -87659.000
   55  124     -81740.000
   56  124     -79140.000
   57  124     -70240.000
   49  125     -80420.000
   50  125     -85898.000
   51  125     -88258.000
   52  125     -89024.000
   53  125     -88846.000
   54  125     -87191.000
   55  125     -84113.000
   56  125     -79550.000
   57  125     -73810.000
   49  126     -77810.000
   50  126     -86021.000
   51  126     -86400.000
   52  126     -90067.000
   53  126     -87916.000
   54  126     -89174.000
   55  126     -84347.000
   56  126     -82770.000
   57  126     -75050.000
   58  126     -71070.000
   49  127     -77010.000
   50  127     -83504.000
   51  127     -86705.000
   52  127     -88286.000
   53  127     -88982.000
